"uf","codigo_ibge","municipio","tipo","status"
"MG","3169356","Três Marias","bandeira","nao_encontrado"
"MG","3169406","Três Pontas","brasao","revisao_pendente"
"MG","3169406","Três Pontas","bandeira","revisao_pendente"
"MG","3169505","Tumiritinga","brasao","revisao_pendente"
"MG","3169505","Tumiritinga","bandeira","revisao_pendente"
"MG","3169604","Tupaciguara","brasao","revisao_pendente"
"MG","3169604","Tupaciguara","bandeira","revisao_pendente"
"MG","3169703","Turmalina","brasao","revisao_pendente"
"MG","3169703","Turmalina","bandeira","revisao_pendente"
"MG","3169802","Turvolândia","brasao","nao_encontrado"
"MG","3169802","Turvolândia","bandeira","nao_encontrado"
"MG","3169901","Ubá","brasao","revisao_pendente"
"MG","3169901","Ubá","bandeira","revisao_pendente"
"MG","3170008","Ubaí","brasao","revisao_pendente"
"MG","3170008","Ubaí","bandeira","revisao_pendente"
"MG","3170057","Ubaporanga","brasao","revisao_pendente"
"MG","3170057","Ubaporanga","bandeira","revisao_pendente"
"MG","3170107","Uberaba","brasao","revisao_pendente"
"MG","3170107","Uberaba","bandeira","revisao_pendente"
"MG","3170206","Uberlândia","brasao","revisao_pendente"
"MG","3170206","Uberlândia","bandeira","revisao_pendente"
"MG","3170305","Umburatiba","brasao","revisao_pendente"
"MG","3170305","Umburatiba","bandeira","revisao_pendente"
"MG","3170404","Unaí","brasao","revisao_pendente"
"MG","3170404","Unaí","bandeira","revisao_pendente"
"MG","3170438","União de Minas","brasao","revisao_pendente"
"MG","3170438","União de Minas","bandeira","revisao_pendente"
"MG","3170479","Uruana de Minas","brasao","nao_encontrado"
"MG","3170479","Uruana de Minas","bandeira","nao_encontrado"
"MG","3170503","Urucânia","brasao","revisao_pendente"
"MG","3170503","Urucânia","bandeira","revisao_pendente"
"MG","3170529","Urucuia","brasao","revisao_pendente"
"MG","3170529","Urucuia","bandeira","revisao_pendente"
"MG","3170578","Vargem Alegre","brasao","revisao_pendente"
"MG","3170578","Vargem Alegre","bandeira","revisao_pendente"
"MG","3170602","Vargem Bonita","brasao","nao_encontrado"
"MG","3170602","Vargem Bonita","bandeira","revisao_pendente"
"MG","3170651","Vargem Grande do Rio Pardo","brasao","nao_encontrado"
"MG","3170651","Vargem Grande do Rio Pardo","bandeira","nao_encontrado"
"MG","3170701","Varginha","brasao","revisao_pendente"
"MG","3170701","Varginha","bandeira","revisao_pendente"
"MG","3170750","Varjão de Minas","brasao","nao_encontrado"
"MG","3170750","Varjão de Minas","bandeira","nao_encontrado"
"MG","3170800","Várzea da Palma","brasao","revisao_pendente"
"MG","3170800","Várzea da Palma","bandeira","revisao_pendente"
"MG","3170909","Varzelândia","brasao","revisao_pendente"
"MG","3170909","Varzelândia","bandeira","revisao_pendente"
"MG","3171006","Vazante","brasao","revisao_pendente"
"MG","3171006","Vazante","bandeira","revisao_pendente"
"MG","3171030","Verdelândia","brasao","nao_encontrado"
"MG","3171030","Verdelândia","bandeira","nao_encontrado"
"MG","3171071","Veredinha","brasao","revisao_pendente"
"MG","3171071","Veredinha","bandeira","nao_encontrado"
"MG","3171105","Veríssimo","brasao","nao_encontrado"
"MG","3171105","Veríssimo","bandeira","nao_encontrado"
"MG","3171154","Vermelho Novo","brasao","revisao_pendente"
"MG","3171154","Vermelho Novo","bandeira","revisao_pendente"
"MG","3171204","Vespasiano","brasao","revisao_pendente"
"MG","3171204","Vespasiano","bandeira","revisao_pendente"
"MG","3171303","Viçosa","brasao","revisao_pendente"
"MG","3171303","Viçosa","bandeira","revisao_pendente"
"MG","3171402","Vieiras","brasao","revisao_pendente"
"MG","3171402","Vieiras","bandeira","revisao_pendente"
"MG","3171501","Mathias Lobato","brasao","revisao_pendente"
"MG","3171501","Mathias Lobato","bandeira","revisao_pendente"
"MG","3171600","Virgem da Lapa","brasao","revisao_pendente"
"MG","3171600","Virgem da Lapa","bandeira","revisao_pendente"
"MG","3171709","Virgínia","brasao","revisao_pendente"
"MG","3171709","Virgínia","bandeira","nao_encontrado"
"MG","3171808","Virginópolis","brasao","nao_encontrado"
"MG","3171808","Virginópolis","bandeira","nao_encontrado"
"MG","3171907","Virgolândia","brasao","nao_encontrado"
"MG","3171907","Virgolândia","bandeira","nao_encontrado"
"MG","3172004","Visconde do Rio Branco","brasao","revisao_pendente"
"MG","3172004","Visconde do Rio Branco","bandeira","revisao_pendente"
"MG","3172103","Volta Grande","brasao","nao_encontrado"
"MG","3172103","Volta Grande","bandeira","nao_encontrado"
"MG","3172202","Wenceslau Braz","brasao","revisao_pendente"
"MG","3172202","Wenceslau Braz","bandeira","revisao_pendente"
"ES","3200102","Afonso Cláudio","brasao","revisao_pendente"
"ES","3200102","Afonso Cláudio","bandeira","revisao_pendente"
"ES","3200136","Águia Branca","brasao","revisao_pendente"
"ES","3200136","Águia Branca","bandeira","revisao_pendente"
"ES","3200169","Água Doce do Norte","brasao","revisao_pendente"
"ES","3200169","Água Doce do Norte","bandeira","nao_encontrado"
"ES","3200201","Alegre","brasao","revisao_pendente"
"ES","3200201","Alegre","bandeira","revisao_pendente"
"ES","3200300","Alfredo Chaves","brasao","revisao_pendente"
"ES","3200300","Alfredo Chaves","bandeira","revisao_pendente"
"ES","3200359","Alto Rio Novo","brasao","revisao_pendente"
"ES","3200359","Alto Rio Novo","bandeira","revisao_pendente"
"ES","3200409","Anchieta","brasao","revisao_pendente"
"ES","3200409","Anchieta","bandeira","revisao_pendente"
"ES","3200508","Apiacá","brasao","revisao_pendente"
"ES","3200508","Apiacá","bandeira","revisao_pendente"
"ES","3200607","Aracruz","brasao","revisao_pendente"
"ES","3200607","Aracruz","bandeira","revisao_pendente"
"ES","3200706","Atílio Vivácqua","brasao","revisao_pendente"
"ES","3200706","Atílio Vivácqua","bandeira","revisao_pendente"
"ES","3200805","Baixo Guandu","brasao","revisao_pendente"
"ES","3200805","Baixo Guandu","bandeira","revisao_pendente"
"ES","3200904","Barra de São Francisco","brasao","revisao_pendente"
"ES","3200904","Barra de São Francisco","bandeira","revisao_pendente"
"ES","3201001","Boa Esperança","brasao","revisao_pendente"
"ES","3201001","Boa Esperança","bandeira","revisao_pendente"
"ES","3201100","Bom Jesus do Norte","brasao","revisao_pendente"
"ES","3201100","Bom Jesus do Norte","bandeira","revisao_pendente"
"ES","3201159","Brejetuba","brasao","revisao_pendente"
"ES","3201159","Brejetuba","bandeira","revisao_pendente"
"ES","3201209","Cachoeiro de Itapemirim","brasao","revisao_pendente"
"ES","3201209","Cachoeiro de Itapemirim","bandeira","rejeitado"
"ES","3201308","Cariacica","brasao","revisao_pendente"
"ES","3201308","Cariacica","bandeira","revisao_pendente"
"ES","3201407","Castelo","brasao","revisao_pendente"
"ES","3201407","Castelo","bandeira","revisao_pendente"
"ES","3201506","Colatina","brasao","revisao_pendente"
"ES","3201506","Colatina","bandeira","revisao_pendente"
"ES","3201605","Conceição da Barra","brasao","revisao_pendente"
"ES","3201605","Conceição da Barra","bandeira","revisao_pendente"
"ES","3201704","Conceição do Castelo","brasao","revisao_pendente"
"ES","3201704","Conceição do Castelo","bandeira","revisao_pendente"
"ES","3201803","Divino de São Lourenço","brasao","nao_encontrado"
"ES","3201803","Divino de São Lourenço","bandeira","nao_encontrado"
"ES","3201902","Domingos Martins","brasao","revisao_pendente"
"ES","3201902","Domingos Martins","bandeira","revisao_pendente"
"ES","3202009","Dores do Rio Preto","brasao","revisao_pendente"
"ES","3202009","Dores do Rio Preto","bandeira","revisao_pendente"
"ES","3202108","Ecoporanga","brasao","revisao_pendente"
"ES","3202108","Ecoporanga","bandeira","revisao_pendente"
"ES","3202207","Fundão","brasao","revisao_pendente"
"ES","3202207","Fundão","bandeira","revisao_pendente"
"ES","3202256","Governador Lindenberg","brasao","revisao_pendente"
"ES","3202256","Governador Lindenberg","bandeira","revisao_pendente"
"ES","3202306","Guaçuí","brasao","revisao_pendente"
"ES","3202306","Guaçuí","bandeira","revisao_pendente"
"ES","3202405","Guarapari","brasao","revisao_pendente"
"ES","3202405","Guarapari","bandeira","revisao_pendente"
"ES","3202454","Ibatiba","brasao","revisao_pendente"
"ES","3202454","Ibatiba","bandeira","revisao_pendente"
"ES","3202504","Ibiraçu","brasao","revisao_pendente"
"ES","3202504","Ibiraçu","bandeira","revisao_pendente"
"ES","3202553","Ibitirama","brasao","revisao_pendente"
"ES","3202553","Ibitirama","bandeira","revisao_pendente"
"ES","3202603","Iconha","brasao","revisao_pendente"
"ES","3202603","Iconha","bandeira","revisao_pendente"
"ES","3202652","Irupi","brasao","revisao_pendente"
"ES","3202652","Irupi","bandeira","revisao_pendente"
"ES","3202702","Itaguaçu","brasao","revisao_pendente"
"ES","3202702","Itaguaçu","bandeira","revisao_pendente"
"ES","3202801","Itapemirim","brasao","revisao_pendente"
"ES","3202801","Itapemirim","bandeira","revisao_pendente"
"ES","3202900","Itarana","brasao","revisao_pendente"
"ES","3202900","Itarana","bandeira","revisao_pendente"
"ES","3203007","Iúna","brasao","revisao_pendente"
"ES","3203007","Iúna","bandeira","revisao_pendente"
"ES","3203056","Jaguaré","brasao","revisao_pendente"
"ES","3203056","Jaguaré","bandeira","revisao_pendente"
"ES","3203106","Jerônimo Monteiro","brasao","revisao_pendente"
"ES","3203106","Jerônimo Monteiro","bandeira","revisao_pendente"
"ES","3203130","João Neiva","brasao","revisao_pendente"
"ES","3203130","João Neiva","bandeira","revisao_pendente"
"ES","3203163","Laranja da Terra","brasao","revisao_pendente"
"ES","3203163","Laranja da Terra","bandeira","revisao_pendente"
"ES","3203205","Linhares","brasao","revisao_pendente"
"ES","3203205","Linhares","bandeira","revisao_pendente"
"ES","3203304","Mantenópolis","brasao","revisao_pendente"
"ES","3203304","Mantenópolis","bandeira","revisao_pendente"
"ES","3203320","Marataízes","brasao","revisao_pendente"
"ES","3203320","Marataízes","bandeira","revisao_pendente"
"ES","3203346","Marechal Floriano","brasao","revisao_pendente"
"ES","3203346","Marechal Floriano","bandeira","revisao_pendente"
"ES","3203353","Marilândia","brasao","revisao_pendente"
"ES","3203353","Marilândia","bandeira","revisao_pendente"
"ES","3203403","Mimoso do Sul","brasao","revisao_pendente"
"ES","3203403","Mimoso do Sul","bandeira","revisao_pendente"
"ES","3203502","Montanha","brasao","revisao_pendente"
"ES","3203502","Montanha","bandeira","revisao_pendente"
"ES","3203601","Mucurici","brasao","revisao_pendente"
"ES","3203601","Mucurici","bandeira","revisao_pendente"
"ES","3203700","Muniz Freire","brasao","revisao_pendente"
"ES","3203700","Muniz Freire","bandeira","revisao_pendente"
"ES","3203809","Muqui","brasao","revisao_pendente"
"ES","3203809","Muqui","bandeira","revisao_pendente"
"ES","3203908","Nova Venécia","brasao","revisao_pendente"
"ES","3203908","Nova Venécia","bandeira","revisao_pendente"
"ES","3204005","Pancas","brasao","revisao_pendente"
"ES","3204005","Pancas","bandeira","revisao_pendente"
"ES","3204054","Pedro Canário","brasao","revisao_pendente"
"ES","3204054","Pedro Canário","bandeira","revisao_pendente"
"ES","3204104","Pinheiros","brasao","revisao_pendente"
"ES","3204104","Pinheiros","bandeira","revisao_pendente"
"ES","3204203","Piúma","brasao","revisao_pendente"
"ES","3204203","Piúma","bandeira","revisao_pendente"
"ES","3204252","Ponto Belo","brasao","revisao_pendente"
"ES","3204252","Ponto Belo","bandeira","revisao_pendente"
"ES","3204302","Presidente Kennedy","brasao","revisao_pendente"
"ES","3204302","Presidente Kennedy","bandeira","revisao_pendente"
"ES","3204351","Rio Bananal","brasao","revisao_pendente"
"ES","3204351","Rio Bananal","bandeira","revisao_pendente"
"ES","3204401","Rio Novo do Sul","brasao","revisao_pendente"
"ES","3204401","Rio Novo do Sul","bandeira","revisao_pendente"
"ES","3204500","Santa Leopoldina","brasao","revisao_pendente"
"ES","3204500","Santa Leopoldina","bandeira","revisao_pendente"
"ES","3204559","Santa Maria de Jetibá","brasao","revisao_pendente"
"ES","3204559","Santa Maria de Jetibá","bandeira","revisao_pendente"
"ES","3204609","Santa Teresa","brasao","revisao_pendente"
"ES","3204609","Santa Teresa","bandeira","revisao_pendente"
"ES","3204658","São Domingos do Norte","brasao","revisao_pendente"
"ES","3204658","São Domingos do Norte","bandeira","revisao_pendente"
"ES","3204708","São Gabriel da Palha","brasao","revisao_pendente"
"ES","3204708","São Gabriel da Palha","bandeira","revisao_pendente"
"ES","3204807","São José do Calçado","brasao","revisao_pendente"
"ES","3204807","São José do Calçado","bandeira","revisao_pendente"
"ES","3204906","São Mateus","brasao","revisao_pendente"
"ES","3204906","São Mateus","bandeira","revisao_pendente"
"ES","3204955","São Roque do Canaã","brasao","revisao_pendente"
"ES","3204955","São Roque do Canaã","bandeira","revisao_pendente"
"ES","3205002","Serra","brasao","revisao_pendente"
"ES","3205002","Serra","bandeira","revisao_pendente"
"ES","3205010","Sooretama","brasao","revisao_pendente"
"ES","3205010","Sooretama","bandeira","revisao_pendente"
"ES","3205036","Vargem Alta","brasao","revisao_pendente"
"ES","3205036","Vargem Alta","bandeira","revisao_pendente"
"ES","3205069","Venda Nova do Imigrante","brasao","revisao_pendente"
"ES","3205069","Venda Nova do Imigrante","bandeira","revisao_pendente"
"ES","3205101","Viana","brasao","revisao_pendente"
"ES","3205101","Viana","bandeira","revisao_pendente"
"ES","3205150","Vila Pavão","brasao","revisao_pendente"
"ES","3205150","Vila Pavão","bandeira","revisao_pendente"
"ES","3205176","Vila Valério","brasao","revisao_pendente"
"ES","3205176","Vila Valério","bandeira","revisao_pendente"
"ES","3205200","Vila Velha","brasao","revisao_pendente"
"ES","3205200","Vila Velha","bandeira","revisao_pendente"
"ES","3205309","Vitória","brasao","revisao_pendente"
"ES","3205309","Vitória","bandeira","revisao_pendente"
"RJ","3300100","Angra dos Reis","brasao","revisao_pendente"
"RJ","3300100","Angra dos Reis","bandeira","revisao_pendente"
"RJ","3300159","Aperibé","brasao","revisao_pendente"
"RJ","3300159","Aperibé","bandeira","revisao_pendente"
"RJ","3300209","Araruama","brasao","revisao_pendente"
"RJ","3300209","Araruama","bandeira","revisao_pendente"
"RJ","3300225","Areal","brasao","revisao_pendente"
"RJ","3300225","Areal","bandeira","revisao_pendente"
"RJ","3300233","Armação dos Búzios","brasao","revisao_pendente"
"RJ","3300233","Armação dos Búzios","bandeira","revisao_pendente"
"RJ","3300258","Arraial do Cabo","brasao","revisao_pendente"
"RJ","3300258","Arraial do Cabo","bandeira","revisao_pendente"
"RJ","3300308","Barra do Piraí","brasao","revisao_pendente"
"RJ","3300308","Barra do Piraí","bandeira","revisao_pendente"
"RJ","3300407","Barra Mansa","brasao","revisao_pendente"
"RJ","3300407","Barra Mansa","bandeira","revisao_pendente"
"RJ","3300456","Belford Roxo","brasao","revisao_pendente"
"RJ","3300456","Belford Roxo","bandeira","revisao_pendente"
"RJ","3300506","Bom Jardim","brasao","revisao_pendente"
"RJ","3300506","Bom Jardim","bandeira","revisao_pendente"
"RJ","3300605","Bom Jesus do Itabapoana","brasao","revisao_pendente"
"RJ","3300605","Bom Jesus do Itabapoana","bandeira","revisao_pendente"
"RJ","3300704","Cabo Frio","brasao","revisao_pendente"
"RJ","3300704","Cabo Frio","bandeira","revisao_pendente"
"RJ","3300803","Cachoeiras de Macacu","brasao","revisao_pendente"
"RJ","3300803","Cachoeiras de Macacu","bandeira","revisao_pendente"
"RJ","3300902","Cambuci","brasao","revisao_pendente"
"RJ","3300902","Cambuci","bandeira","revisao_pendente"
"RJ","3300936","Carapebus","brasao","revisao_pendente"
"RJ","3300936","Carapebus","bandeira","revisao_pendente"
"RJ","3300951","Comendador Levy Gasparian","brasao","revisao_pendente"
"RJ","3300951","Comendador Levy Gasparian","bandeira","revisao_pendente"
"RJ","3301009","Campos dos Goytacazes","brasao","revisao_pendente"
"RJ","3301009","Campos dos Goytacazes","bandeira","revisao_pendente"
"RJ","3301108","Cantagalo","brasao","revisao_pendente"
"RJ","3301108","Cantagalo","bandeira","revisao_pendente"
"RJ","3301157","Cardoso Moreira","brasao","revisao_pendente"
"RJ","3301157","Cardoso Moreira","bandeira","revisao_pendente"
"RJ","3301207","Carmo","brasao","revisao_pendente"
"RJ","3301207","Carmo","bandeira","revisao_pendente"
"RJ","3301306","Casimiro de Abreu","brasao","revisao_pendente"
"RJ","3301306","Casimiro de Abreu","bandeira","revisao_pendente"
"RJ","3301405","Conceição de Macabu","brasao","revisao_pendente"
"RJ","3301405","Conceição de Macabu","bandeira","revisao_pendente"
"RJ","3301504","Cordeiro","brasao","revisao_pendente"
"RJ","3301504","Cordeiro","bandeira","revisao_pendente"
"RJ","3301603","Duas Barras","brasao","revisao_pendente"
"RJ","3301603","Duas Barras","bandeira","revisao_pendente"
"RJ","3301702","Duque de Caxias","brasao","revisao_pendente"
"RJ","3301702","Duque de Caxias","bandeira","revisao_pendente"
"RJ","3301801","Engenheiro Paulo de Frontin","brasao","revisao_pendente"
"RJ","3301801","Engenheiro Paulo de Frontin","bandeira","revisao_pendente"
"RJ","3301850","Guapimirim","brasao","revisao_pendente"
"RJ","3301850","Guapimirim","bandeira","revisao_pendente"
"RJ","3301876","Iguaba Grande","brasao","revisao_pendente"
"RJ","3301876","Iguaba Grande","bandeira","revisao_pendente"
"RJ","3301900","Itaboraí","brasao","revisao_pendente"
"RJ","3301900","Itaboraí","bandeira","revisao_pendente"
"RJ","3302007","Itaguaí","brasao","revisao_pendente"
"RJ","3302007","Itaguaí","bandeira","revisao_pendente"
"RJ","3302056","Italva","brasao","revisao_pendente"
"RJ","3302056","Italva","bandeira","revisao_pendente"
"RJ","3302106","Itaocara","brasao","revisao_pendente"
"RJ","3302106","Itaocara","bandeira","revisao_pendente"
"RJ","3302205","Itaperuna","brasao","revisao_pendente"
"RJ","3302205","Itaperuna","bandeira","revisao_pendente"
"RJ","3302254","Itatiaia","brasao","revisao_pendente"
"RJ","3302254","Itatiaia","bandeira","revisao_pendente"
"RJ","3302270","Japeri","brasao","revisao_pendente"
"RJ","3302270","Japeri","bandeira","revisao_pendente"
"RJ","3302304","Laje do Muriaé","brasao","revisao_pendente"
"RJ","3302304","Laje do Muriaé","bandeira","revisao_pendente"
"RJ","3302403","Macaé","brasao","revisao_pendente"
"RJ","3302403","Macaé","bandeira","revisao_pendente"
"RJ","3302452","Macuco","brasao","revisao_pendente"
"RJ","3302452","Macuco","bandeira","revisao_pendente"
"RJ","3302502","Magé","brasao","rejeitado"
"RJ","3302502","Magé","bandeira","rejeitado"
"RJ","3302601","Mangaratiba","brasao","revisao_pendente"
"RJ","3302601","Mangaratiba","bandeira","revisao_pendente"
"RJ","3302700","Maricá","brasao","revisao_pendente"
"RJ","3302700","Maricá","bandeira","revisao_pendente"
"RJ","3302809","Mendes","brasao","revisao_pendente"
"RJ","3302809","Mendes","bandeira","revisao_pendente"
"RJ","3302858","Mesquita","brasao","revisao_pendente"
"RJ","3302858","Mesquita","bandeira","revisao_pendente"
"RJ","3302908","Miguel Pereira","brasao","revisao_pendente"
"RJ","3302908","Miguel Pereira","bandeira","revisao_pendente"
"RJ","3303005","Miracema","brasao","revisao_pendente"
"RJ","3303005","Miracema","bandeira","revisao_pendente"
"RJ","3303104","Natividade","brasao","revisao_pendente"
"RJ","3303104","Natividade","bandeira","revisao_pendente"
"RJ","3303203","Nilópolis","brasao","revisao_pendente"
"RJ","3303203","Nilópolis","bandeira","revisao_pendente"
"RJ","3303302","Niterói","brasao","revisao_pendente"
"RJ","3303302","Niterói","bandeira","revisao_pendente"
"RJ","3303401","Nova Friburgo","brasao","revisao_pendente"
"RJ","3303401","Nova Friburgo","bandeira","revisao_pendente"
"RJ","3303500","Nova Iguaçu","brasao","revisao_pendente"
"RJ","3303500","Nova Iguaçu","bandeira","revisao_pendente"
"RJ","3303609","Paracambi","brasao","rejeitado"
"RJ","3303609","Paracambi","bandeira","revisao_pendente"
"RJ","3303708","Paraíba do Sul","brasao","revisao_pendente"
"RJ","3303708","Paraíba do Sul","bandeira","revisao_pendente"
"RJ","3303807","Paraty","brasao","revisao_pendente"
"RJ","3303807","Paraty","bandeira","revisao_pendente"
"RJ","3303856","Paty do Alferes","brasao","revisao_pendente"
"RJ","3303856","Paty do Alferes","bandeira","revisao_pendente"
"RJ","3303906","Petrópolis","brasao","revisao_pendente"
"RJ","3303906","Petrópolis","bandeira","revisao_pendente"
"RJ","3303955","Pinheiral","brasao","revisao_pendente"
"RJ","3303955","Pinheiral","bandeira","revisao_pendente"
"RJ","3304003","Piraí","brasao","revisao_pendente"
"RJ","3304003","Piraí","bandeira","revisao_pendente"
"RJ","3304102","Porciúncula","brasao","revisao_pendente"
"RJ","3304102","Porciúncula","bandeira","revisao_pendente"
"RJ","3304110","Porto Real","brasao","revisao_pendente"
"RJ","3304110","Porto Real","bandeira","revisao_pendente"
"RJ","3304128","Quatis","brasao","revisao_pendente"
"RJ","3304128","Quatis","bandeira","revisao_pendente"
"RJ","3304144","Queimados","brasao","revisao_pendente"
"RJ","3304144","Queimados","bandeira","revisao_pendente"
"RJ","3304151","Quissamã","brasao","revisao_pendente"
"RJ","3304151","Quissamã","bandeira","revisao_pendente"
"RJ","3304201","Resende","brasao","revisao_pendente"
"RJ","3304201","Resende","bandeira","revisao_pendente"
"RJ","3304300","Rio Bonito","brasao","revisao_pendente"
"RJ","3304300","Rio Bonito","bandeira","revisao_pendente"
"RJ","3304409","Rio Claro","brasao","revisao_pendente"
"RJ","3304409","Rio Claro","bandeira","revisao_pendente"
"RJ","3304508","Rio das Flores","brasao","revisao_pendente"
"RJ","3304508","Rio das Flores","bandeira","revisao_pendente"
"RJ","3304524","Rio das Ostras","brasao","revisao_pendente"
"RJ","3304524","Rio das Ostras","bandeira","revisao_pendente"
"RJ","3304557","Rio de Janeiro","brasao","revisao_pendente"
"RJ","3304557","Rio de Janeiro","bandeira","revisao_pendente"
"RJ","3304607","Santa Maria Madalena","brasao","revisao_pendente"
"RJ","3304607","Santa Maria Madalena","bandeira","revisao_pendente"
"RJ","3304706","Santo Antônio de Pádua","brasao","revisao_pendente"
"RJ","3304706","Santo Antônio de Pádua","bandeira","revisao_pendente"
"RJ","3304755","São Francisco de Itabapoana","brasao","revisao_pendente"
"RJ","3304755","São Francisco de Itabapoana","bandeira","revisao_pendente"
"RJ","3304805","São Fidélis","brasao","revisao_pendente"
"RJ","3304805","São Fidélis","bandeira","revisao_pendente"
"RJ","3304904","São Gonçalo","brasao","revisao_pendente"
"RJ","3304904","São Gonçalo","bandeira","revisao_pendente"
"RJ","3305000","São João da Barra","brasao","revisao_pendente"
"RJ","3305000","São João da Barra","bandeira","revisao_pendente"
"RJ","3305109","São João de Meriti","brasao","revisao_pendente"
"RJ","3305109","São João de Meriti","bandeira","revisao_pendente"
"RJ","3305133","São José de Ubá","brasao","revisao_pendente"
"RJ","3305133","São José de Ubá","bandeira","revisao_pendente"
"RJ","3305158","São José do Vale do Rio Preto","brasao","revisao_pendente"
"RJ","3305158","São José do Vale do Rio Preto","bandeira","revisao_pendente"
"RJ","3305208","São Pedro da Aldeia","brasao","revisao_pendente"
"RJ","3305208","São Pedro da Aldeia","bandeira","revisao_pendente"
"RJ","3305307","São Sebastião do Alto","brasao","revisao_pendente"
"RJ","3305307","São Sebastião do Alto","bandeira","revisao_pendente"
"RJ","3305406","Sapucaia","brasao","revisao_pendente"
"RJ","3305406","Sapucaia","bandeira","revisao_pendente"
"RJ","3305505","Saquarema","brasao","revisao_pendente"
"RJ","3305505","Saquarema","bandeira","revisao_pendente"
"RJ","3305554","Seropédica","brasao","revisao_pendente"
"RJ","3305554","Seropédica","bandeira","revisao_pendente"
"RJ","3305604","Silva Jardim","brasao","revisao_pendente"
"RJ","3305604","Silva Jardim","bandeira","revisao_pendente"
"RJ","3305703","Sumidouro","brasao","revisao_pendente"
"RJ","3305703","Sumidouro","bandeira","revisao_pendente"
"RJ","3305752","Tanguá","brasao","revisao_pendente"
"RJ","3305752","Tanguá","bandeira","revisao_pendente"
"RJ","3305802","Teresópolis","brasao","revisao_pendente"
"RJ","3305802","Teresópolis","bandeira","revisao_pendente"
"RJ","3305901","Trajano de Moraes","brasao","revisao_pendente"
"RJ","3305901","Trajano de Moraes","bandeira","revisao_pendente"
"RJ","3306008","Três Rios","brasao","revisao_pendente"
"RJ","3306008","Três Rios","bandeira","revisao_pendente"
"RJ","3306107","Valença","brasao","revisao_pendente"
"RJ","3306107","Valença","bandeira","revisao_pendente"
"RJ","3306156","Varre-Sai","brasao","revisao_pendente"
"RJ","3306156","Varre-Sai","bandeira","revisao_pendente"
"RJ","3306206","Vassouras","brasao","revisao_pendente"
"RJ","3306206","Vassouras","bandeira","revisao_pendente"
"RJ","3306305","Volta Redonda","brasao","revisao_pendente"
"RJ","3306305","Volta Redonda","bandeira","revisao_pendente"
"SP","3500105","Adamantina","brasao","revisao_pendente"
"SP","3500105","Adamantina","bandeira","revisao_pendente"
"SP","3500204","Adolfo","brasao","nao_encontrado"
"SP","3500204","Adolfo","bandeira","revisao_pendente"
"SP","3500303","Aguaí","brasao","revisao_pendente"
"SP","3500303","Aguaí","bandeira","revisao_pendente"
"SP","3500402","Águas da Prata","brasao","revisao_pendente"
"SP","3500402","Águas da Prata","bandeira","revisao_pendente"
"SP","3500501","Águas de Lindóia","brasao","revisao_pendente"
"SP","3500501","Águas de Lindóia","bandeira","revisao_pendente"
"SP","3500550","Águas de Santa Bárbara","brasao","revisao_pendente"
"SP","3500550","Águas de Santa Bárbara","bandeira","revisao_pendente"
"SP","3500600","Águas de São Pedro","brasao","revisao_pendente"
"SP","3500600","Águas de São Pedro","bandeira","revisao_pendente"
"SP","3500709","Agudos","brasao","revisao_pendente"
"SP","3500709","Agudos","bandeira","revisao_pendente"
"SP","3500758","Alambari","brasao","nao_encontrado"
"SP","3500758","Alambari","bandeira","revisao_pendente"
"SP","3500808","Alfredo Marcondes","brasao","revisao_pendente"
"SP","3500808","Alfredo Marcondes","bandeira","revisao_pendente"
"SP","3500907","Altair","brasao","revisao_pendente"
"SP","3500907","Altair","bandeira","revisao_pendente"
"SP","3501004","Altinópolis","brasao","revisao_pendente"
"SP","3501004","Altinópolis","bandeira","revisao_pendente"
"SP","3501103","Alto Alegre","brasao","revisao_pendente"
"SP","3501103","Alto Alegre","bandeira","revisao_pendente"
"SP","3501152","Alumínio","brasao","revisao_pendente"
"SP","3501152","Alumínio","bandeira","revisao_pendente"
"SP","3501202","Álvares Florence","brasao","revisao_pendente"
"SP","3501202","Álvares Florence","bandeira","revisao_pendente"
"SP","3501301","Álvares Machado","brasao","revisao_pendente"
"SP","3501301","Álvares Machado","bandeira","revisao_pendente"
"SP","3501400","Álvaro de Carvalho","brasao","revisao_pendente"
"SP","3501400","Álvaro de Carvalho","bandeira","revisao_pendente"
"SP","3501509","Alvinlândia","brasao","revisao_pendente"
"SP","3501509","Alvinlândia","bandeira","revisao_pendente"
"SP","3501608","Americana","brasao","revisao_pendente"
"SP","3501608","Americana","bandeira","revisao_pendente"
"SP","3501707","Américo Brasiliense","brasao","revisao_pendente"
"SP","3501707","Américo Brasiliense","bandeira","revisao_pendente"
"SP","3501806","Américo de Campos","brasao","revisao_pendente"
"SP","3501806","Américo de Campos","bandeira","revisao_pendente"
"SP","3501905","Amparo","brasao","revisao_pendente"
"SP","3501905","Amparo","bandeira","revisao_pendente"
"SP","3502002","Analândia","brasao","revisao_pendente"
"SP","3502002","Analândia","bandeira","revisao_pendente"
"SP","3502101","Andradina","brasao","revisao_pendente"
"SP","3502101","Andradina","bandeira","revisao_pendente"
"SP","3502200","Angatuba","brasao","revisao_pendente"
"SP","3502200","Angatuba","bandeira","revisao_pendente"
"SP","3502309","Anhembi","brasao","revisao_pendente"
"SP","3502309","Anhembi","bandeira","revisao_pendente"
"SP","3502408","Anhumas","brasao","revisao_pendente"
"SP","3502408","Anhumas","bandeira","revisao_pendente"
