"codigo_ibge","municipio","uf","status","arquivo_commons","pagina_origem","motivo","tentativas"
"3556602","Vera Cruz","SP","nao_encontrado","","","",0
"4101051","Anahy","PR","nao_encontrado","","","",0
"4102703","Barra do Jacaré","PR","nao_encontrado","","","",0
"4102752","Bela Vista da Caroba","PR","nao_encontrado","","","",0
"4103107","Bocaiúva do Sul","PR","rejeitado","File:Brasao BocaiuvadoSul Parana Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_BocaiuvadoSul_Parana_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4103206","Bom Sucesso","PR","nao_encontrado","","","",0
"4103479","Cafezal do Sul","PR","nao_encontrado","","","",0
"4103800","Cambira","PR","nao_encontrado","","","",0
"4104105","Campo do Tenente","PR","nao_encontrado","","","",0
"4104907","Castro","PR","rejeitado","File:Brasao Castro Parana Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Castro_Parana_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4105706","Clevelândia","PR","nao_encontrado","","","",0
"4105904","Colorado","PR","nao_encontrado","","","",0
"4106407","Cornélio Procópio","PR","rejeitado","File:Brasao CornelioProcopio Parana Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_CornelioProcopio_Parana_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4106456","Coronel Domingos Soares","PR","nao_encontrado","","","",0
"4106506","Coronel Vivida","PR","nao_encontrado","","","",0
"4106555","Corumbataí do Sul","PR","nao_encontrado","","","",0
"4106605","Cruzeiro do Oeste","PR","nao_encontrado","","","",0
"4106852","Cruzmaltina","PR","nao_encontrado","","","",0
"4107108","Diamante do Norte","PR","nao_encontrado","","","",0
"4107157","Diamante D'Oeste","PR","nao_encontrado","","","",0
"4107538","Entre Rios do Oeste","PR","nao_encontrado","","","",0
"4107736","Fernandes Pinheiro","PR","nao_encontrado","","","",0
"4108551","Godoy Moreira","PR","nao_encontrado","","","",0
"4108601","Goioerê","PR","rejeitado","File:Brasão de Goioerê.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Goioer%C3%AA.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4109005","Guapirama","PR","nao_encontrado","","","",0
"4109807","Ibiporã","PR","nao_encontrado","","","",0
"4110300","Inajá","PR","nao_encontrado","","","",0
"4110904","Itaguajé","PR","nao_encontrado","","","",0
"4111001","Itambaracá","PR","nao_encontrado","","","",0
"4111209","Itapejara d'Oeste","PR","licenca_pendente","File:Brasão de Itapejara d'Oeste.png","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Itapejara_d%27Oeste.png","",0
"4111258","Itaperuçu","PR","nao_encontrado","","","",0
"4111308","Itaúna do Sul","PR","nao_encontrado","","","",0
"4113700","Londrina","PR","rejeitado","File:Brasao Londrina Parana Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Londrina_Parana_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4114708","Maria Helena","PR","nao_encontrado","","","",0
"4115309","Mariópolis","PR","nao_encontrado","","","",0
"4115358","Maripá","PR","nao_encontrado","","","",0
"4115507","Marumbi","PR","nao_encontrado","","","",0
"4115739","Mato Rico","PR","nao_encontrado","","","",0
"4115754","Mauá da Serra","PR","nao_encontrado","","","",0
"4116307","Munhoz de Melo","PR","nao_encontrado","","","",0
"4116406","Nossa Senhora das Graças","PR","nao_encontrado","","","",0
"4116604","Nova América da Colina","PR","nao_encontrado","","","",0
"4116950","Nova Esperança do Sudoeste","PR","nao_encontrado","","","",0
"4117008","Nova Fátima","PR","nao_encontrado","","","",0
"4117214","Nova Santa Bárbara","PR","nao_encontrado","","","",0
"4117404","Ourizona","PR","nao_encontrado","","","",0
"4118006","Paraíso do Norte","PR","nao_encontrado","","","",0
"4118303","Paranapoema","PR","nao_encontrado","","","",0
"4118600","Paula Freitas","PR","nao_encontrado","","","",0
"4118709","Paulo Frontin","PR","nao_encontrado","File:Brasão de Paulo Frontin, PR.png","","",0
"4119509","Piraquara","PR","licenca_pendente","File:Brasão de Piraquara.jpg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Piraquara.jpg","",0
"4119707","Planaltina do Paraná","PR","nao_encontrado","","","",0
"4120309","Porto Vitória","PR","nao_encontrado","","","",0
"4120333","Prado Ferreira","PR","nao_encontrado","File:Brasão de Prado Ferreira.jpg","","",0
"4120358","Pranchita","PR","nao_encontrado","","","",0
"4120408","Presidente Castelo Branco","PR","nao_encontrado","","","",0
"4120606","Prudentópolis","PR","nao_encontrado","","","",0
"4120853","Quatro Pontes","PR","nao_encontrado","","","",0
"4121257","Ramilândia","PR","nao_encontrado","","","",0
"4121307","Rancho Alegre","PR","nao_encontrado","","","",0
"4121356","Rancho Alegre D'Oeste","PR","nao_encontrado","","","",0
"4121604","Renascença","PR","nao_encontrado","","","",0
"4122107","Rio Bom","PR","nao_encontrado","","","",0
"4122503","Roncador","PR","nao_encontrado","","","",0
"4122800","Salgado Filho","PR","nao_encontrado","","","",0
"4123105","Santa Amélia","PR","nao_encontrado","","","",0
"4123956","Santa Mônica","PR","nao_encontrado","","","",0
"4124053","Santa Terezinha de Itaipu","PR","nao_encontrado","","","",0
"4124509","Santo Inácio","PR","nao_encontrado","","","",0
"4124806","São João","PR","nao_encontrado","","","",0
"4124905","São João do Caiuá","PR","nao_encontrado","","","",0
"4125001","São João do Ivaí","PR","nao_encontrado","","","",0
"4125308","São Jorge do Ivaí","PR","nao_encontrado","","","",0
"4125456","São José das Palmeiras","PR","nao_encontrado","","","",0
"4125753","São Pedro do Iguaçu","PR","nao_encontrado","","","",0
"4126108","São Tomé","PR","nao_encontrado","","","",0
"4126272","Saudade do Iguaçu","PR","rejeitado","File:Brasão-De-Armas-de-Saudade-Do-Iguaçu.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o-De-Armas-de-Saudade-Do-Igua%C3%A7u.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4126355","Serranópolis do Iguaçu","PR","nao_encontrado","","","",0
"4126702","Tamboara","PR","nao_encontrado","","","",0
"4126801","Tapejara","PR","nao_encontrado","","","",0
"4127007","Teixeira Soares","PR","nao_encontrado","","","",0
"4127908","Tuneiras do Oeste","PR","nao_encontrado","","","",0
"4128302","Uniflor","PR","nao_encontrado","","","",0
"4128625","Alto Paraíso","PR","nao_encontrado","","","",0
"4128633","Doutor Ulysses","PR","nao_encontrado","","","",0
"4202404","Blumenau","SC","rejeitado","File:Coat of arms of Blumenau.svg","https://commons.wikimedia.org/wiki/File:Coat_of_arms_of_Blumenau.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4204301","Concórdia","SC","rejeitado","File:Brasao Concordia SantaCatarina Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Concordia_SantaCatarina_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4205704","Garopaba","SC","rejeitado","File:Brasao Garopaba SantaCatarina Brasil.jpg","https://commons.wikimedia.org/wiki/File:Brasao_Garopaba_SantaCatarina_Brasil.jpg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4208906","Jaraguá do Sul","SC","rejeitado","File:Brasao JaraguadoSul SantaCatarina Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_JaraguadoSul_SantaCatarina_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4215059","Rio Rufino","SC","nao_encontrado","","","",0
"4300604","Alvorada","RS","rejeitado","File:Brasão de Alvorada RS.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Alvorada_RS.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4302105","Bento Gonçalves","RS","rejeitado","File:Brasão de Bento Gonçalves.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Bento_Gon%C3%A7alves.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4308508","Frederico Westphalen","RS","licenca_pendente","File:Coat of Arms Frederico Westphalen.jpg","https://commons.wikimedia.org/wiki/File:Coat_of_Arms_Frederico_Westphalen.jpg","",0
"4313011","Nova Candelária","RS","nao_encontrado","File:Brasão de Nova Candelária.jpg","","",0
"4313490","Novo Barreiro","RS","desatualizado","File:Trecho da RS-569 em Novo Barreiro.jpg","https://commons.wikimedia.org/wiki/File:Trecho_da_RS-569_em_Novo_Barreiro.jpg","Download pendente: Timeout awaiting 'request' for 15000ms | Download adiado para revisão após 3 falhas transitórias",3
"4314555","Pirapó","RS","rejeitado","File:Brasão de Pirapó.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Pirap%C3%B3.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"4314787","Ponte Preta","RS","nao_encontrado","","","",0
"4319307","São Paulo das Missões","RS","nao_encontrado","","","",0
"4320354","Sentinela do Sul","RS","nao_encontrado","","","",0
"4321105","Tapes","RS","licenca_pendente","File:Brasaotapes.jpg","https://commons.wikimedia.org/wiki/File:Brasaotapes.jpg","",0
"4321634","Três Arroios","RS","nao_encontrado","","","",0
"4322525","Vale Verde","RS","nao_encontrado","","","",0
"4322707","Vera Cruz","RS","licenca_pendente","File:Brasao VeraCruz.png","https://commons.wikimedia.org/wiki/File:Brasao_VeraCruz.png","",0
"4323507","Vista Alegre","RS","nao_encontrado","","","",0
"5000609","Amambai","MS","nao_encontrado","","","",0
"5000708","Anastácio","MS","nao_encontrado","","","",0
"5000807","Anaurilândia","MS","nao_encontrado","","","",0
"5000856","Angélica","MS","nao_encontrado","","","",0
"5000906","Antônio João","MS","nao_encontrado","","","",0
"5002100","Bela Vista","MS","nao_encontrado","File:Brasão de Bela Vista, MS.jpg","","",0
"5002308","Brasilândia","MS","nao_encontrado","","","",0
"5002803","Caracol","MS","nao_encontrado","","","",0
"5002902","Cassilândia","MS","nao_encontrado","","","",0
"5003108","Corguinho","MS","nao_encontrado","","","",0
"5003157","Coronel Sapucaia","MS","nao_encontrado","","","",0
"5003504","Douradina","MS","nao_encontrado","","","",0
"5003702","Dourados","MS","rejeitado","File:Brasao Dourados MatoGrossodoSul Brasil.svg","https://commons.wikimedia.org/wiki/File:Brasao_Dourados_MatoGrossodoSul_Brasil.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"5003751","Eldorado","MS","nao_encontrado","","","",0
"5003900","Figueirão","MS","nao_encontrado","","","",0
"5004601","Itaquiraí","MS","nao_encontrado","","","",0
"5004700","Ivinhema","MS","nao_encontrado","","","",0
"5004908","Jaraguari","MS","nao_encontrado","","","",0
"5005152","Juti","MS","nao_encontrado","","","",0
"5005251","Laguna Carapã","MS","nao_encontrado","","","",0
"5005400","Maracaju","MS","nao_encontrado","","","",0
"5005806","Nioaque","MS","rejeitado","File:Bandeira de Nioaque MS.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Nioaque_MS.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"5006002","Nova Alvorada do Sul","MS","nao_encontrado","","","",0
"5006275","Paraíso das Águas","MS","nao_encontrado","","","",0
"5006358","Paranhos","MS","nao_encontrado","","","",0
"5006903","Porto Murtinho","MS","nao_encontrado","","","",0
"5007208","Rio Brilhante","MS","nao_encontrado","","","",0
"5007505","Rochedo","MS","nao_encontrado","","","",0
"5007554","Santa Rita do Pardo","MS","nao_encontrado","","","",0
"5007950","Tacuru","MS","nao_encontrado","","","",0
"5007976","Taquarussu","MS","nao_encontrado","","","",0
"5102850","Castanheira","MT","nao_encontrado","","","",0
"5103056","Cláudia","MT","nao_encontrado","","","",0
"5103106","Cocalinho","MT","nao_encontrado","","","",0
"5103437","Curvelândia","MT","nao_encontrado","","","",0
"5103858","Gaúcha do Norte","MT","nao_encontrado","","","",0
"5103908","General Carneiro","MT","nao_encontrado","","","",0
"5103957","Glória D'Oeste","MT","nao_encontrado","","","",0
"5104203","Guiratinga","MT","nao_encontrado","","","",0
"5104500","Indiavaí","MT","nao_encontrado","","","",0
"5104542","Itanhangá","MT","nao_encontrado","","","",0
"5104559","Itaúba","MT","nao_encontrado","","","",0
"5104906","Jangada","MT","nao_encontrado","","","",0
"5105176","Juruena","MT","nao_encontrado","","","",0
"5105200","Juscimeira","MT","nao_encontrado","","","",0
"5105234","Lambari D'Oeste","MT","nao_encontrado","","","",0
"5105903","Nobres","MT","nao_encontrado","","","",0
"5106000","Nortelândia","MT","nao_encontrado","File:Brasao nortelandia.jpg","","",0
"5106174","Nova Nazaré","MT","nao_encontrado","","","",0
"5106190","Nova Santa Helena","MT","nao_encontrado","","","",0
"5106208","Nova Brasilândia","MT","nao_encontrado","","","",0
"5106240","Nova Ubiratã","MT","nao_encontrado","","","",0
"5106315","Novo Santo Antônio","MT","nao_encontrado","","","",0
"5106455","Planalto da Serra","MT","nao_encontrado","","","",0
"5106505","Poconé","MT","nao_encontrado","File:Brasão Poconé.jpg","","",0
"5106653","Pontal do Araguaia","MT","nao_encontrado","","","",0
"5106802","Porto dos Gaúchos","MT","nao_encontrado","","","",0
"5107065","Querência","MT","nao_encontrado","","","",0
"5107198","Ribeirãozinho","MT","nao_encontrado","","","",0
"5107206","Rio Branco","MT","nao_encontrado","File:Bandeira de Rio Branco - MT","","",0
"5107248","Santa Carmem","MT","nao_encontrado","","","",0
"5107263","Santo Afonso","MT","nao_encontrado","","","",0
"5107354","São José do Xingu","MT","nao_encontrado","","","",0
"5107404","São Pedro da Cipa","MT","nao_encontrado","","","",0
"5107743","Santa Cruz do Xingu","MT","nao_encontrado","","","",0
"5107750","Salto do Céu","MT","nao_encontrado","","","",0
"5107776","Santa Terezinha","MT","nao_encontrado","","","",0
"5107859","São Félix do Araguaia","MT","nao_encontrado","","","",0
"5107883","Serra Nova Dourada","MT","nao_encontrado","","","",0
"5107941","Tabaporã","MT","nao_encontrado","","","",0
"5108055","Terra Nova do Norte","MT","nao_encontrado","","","",0
"5108204","Torixoréu","MT","nao_encontrado","","","",0
"5108303","União do Sul","MT","nao_encontrado","","","",0
"5108808","Nova Guarita","MT","nao_encontrado","","","",0
"5108857","Nova Marilândia","MT","nao_encontrado","","","",0
"5108907","Nova Maringá","MT","nao_encontrado","","","",0
"5200506","Aloândia","GO","nao_encontrado","","","",0
"5200902","Amorinópolis","GO","nao_encontrado","","","",0
"5201504","Aporé","GO","nao_encontrado","","","",0
"5201702","Aragarças","GO","nao_encontrado","","","",0
"5203401","Bom Jardim de Goiás","GO","nao_encontrado","","","",0
"5203906","Buriti Alegre","GO","nao_encontrado","","","",0
"5204102","Cachoeira Alta","GO","nao_encontrado","","","",0
"5204250","Cachoeira Dourada","GO","nao_encontrado","","","",0
"5204300","Caçu","GO","nao_encontrado","","","",0
"5204854","Campo Limpo de Goiás","GO","nao_encontrado","","","",0
"5205406","Ceres","GO","nao_encontrado","","","",0
"5205471","Chapadão do Céu","GO","nao_encontrado","","","",0
"5206503","Cromínia","GO","nao_encontrado","","","",0
"5206602","Cumari","GO","nao_encontrado","","","",0
"5207402","Edéia","GO","nao_encontrado","","","",0
"5207907","Flores de Goiás","GO","nao_encontrado","","","",0
"5209200","Guapó","GO","nao_encontrado","","","",0
"5209291","Guaraíta","GO","nao_encontrado","","","",0
"5209457","Guarinos","GO","nao_encontrado","","","",0
"5209804","Hidrolina","GO","nao_encontrado","","","",0
"5209937","Inaciolândia","GO","nao_encontrado","","","",0
"5210604","Itaguaru","GO","nao_encontrado","","","",0
"5210901","Itapaci","GO","nao_encontrado","","","",0
"5211404","Itauçu","GO","nao_encontrado","","","",0
"5212105","Joviânia","GO","nao_encontrado","","","",0
"5212204","Jussara","GO","nao_encontrado","","","",0
"5212600","Mairipotaba","GO","nao_encontrado","","","",0
"5213509","Monte Alegre de Goiás","GO","nao_encontrado","","","",0
"5213772","Montividiu do Norte","GO","nao_encontrado","","","",0
"5213855","Morro Agudo de Goiás","GO","nao_encontrado","","","",0
"5213905","Mossâmedes","GO","nao_encontrado","","","",0
"5214051","Mundo Novo","GO","nao_encontrado","","","",0
"5214101","Mutunópolis","GO","nao_encontrado","","","",0
"5214804","Nova Aurora","GO","nao_encontrado","","","",0
"5214879","Nova Iguaçu de Goiás","GO","nao_encontrado","","","",0
"5215256","Novo Planalto","GO","nao_encontrado","","","",0
"5215405","Ouro Verde de Goiás","GO","nao_encontrado","","","",0
"5215504","Ouvidor","GO","nao_encontrado","","","",0
"5215652","Palestina de Goiás","GO","nao_encontrado","","","",0
"5216007","Panamá","GO","nao_encontrado","","","",0
"5216403","Paraúna","GO","nao_encontrado","","","",0
"5216452","Perolândia","GO","nao_encontrado","","","",0
"5217401","Pires do Rio","GO","nao_encontrado","","","",0
"5219100","Santa Bárbara de Goiás","GO","nao_encontrado","","","",0
"5219407","Santa Rita do Araguaia","GO","nao_encontrado","","","",0
"5219738","Santo Antônio de Goiás","GO","nao_encontrado","","","",0
"5219753","Santo Antônio do Descoberto","GO","nao_encontrado","","","",0
"5220264","São Miguel do Passa Quatro","GO","nao_encontrado","","","",0
"5221304","Três Ranchos","GO","nao_encontrado","","","",0
"5222005","Vianópolis","GO","nao_encontrado","","","",0
