"codigo_ibge","municipio","uf","tipo","status","arquivo_commons","pagina_origem","motivo","tentativas"
"2209708","São Francisco do Piauí","PI","brasao","nao_encontrado","","","",0
"2209757","São Gonçalo do Gurguéia","PI","brasao","nao_encontrado","","","",0
"2209757","São Gonçalo do Gurguéia","PI","bandeira","nao_encontrado","","","",0
"2209807","São Gonçalo do Piauí","PI","brasao","nao_encontrado","","","",0
"2209807","São Gonçalo do Piauí","PI","bandeira","nao_encontrado","","","",0
"2209872","São João da Fronteira","PI","brasao","nao_encontrado","","","",0
"2209872","São João da Fronteira","PI","bandeira","nao_encontrado","","","",0
"2210052","São José do Divino","PI","brasao","nao_encontrado","","","",0
"2210102","São José do Peixe","PI","brasao","nao_encontrado","","","",0
"2210201","São José do Piauí","PI","brasao","nao_encontrado","","","",0
"2210201","São José do Piauí","PI","bandeira","nao_encontrado","","","",0
"2210300","São Julião","PI","brasao","nao_encontrado","","","",0
"2210300","São Julião","PI","bandeira","nao_encontrado","","","",0
"2210359","São Lourenço do Piauí","PI","brasao","nao_encontrado","","","",0
"2210375","São Luis do Piauí","PI","brasao","nao_encontrado","","","",0
"2210383","São Miguel da Baixa Grande","PI","brasao","nao_encontrado","","","",0
"2210383","São Miguel da Baixa Grande","PI","bandeira","nao_encontrado","","","",0
"2210391","São Miguel do Fidalgo","PI","bandeira","nao_encontrado","","","",0
"2210409","São Miguel do Tapuio","PI","bandeira","nao_encontrado","","","",0
"2210607","São Raimundo Nonato","PI","brasao","rejeitado","File:Brasao-sao-raimundo-nonato.svg","https://commons.wikimedia.org/wiki/File:Brasao-sao-raimundo-nonato.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2210631","Sebastião Leal","PI","brasao","nao_encontrado","","","",0
"2210631","Sebastião Leal","PI","bandeira","nao_encontrado","","","",0
"2210656","Sigefredo Pacheco","PI","brasao","nao_encontrado","","","",0
"2210706","Simões","PI","brasao","nao_encontrado","","","",0
"2210805","Simplício Mendes","PI","brasao","nao_encontrado","","","",0
"2210904","Socorro do Piauí","PI","bandeira","nao_encontrado","","","",0
"2210938","Sussuapara","PI","brasao","nao_encontrado","","","",0
"2210938","Sussuapara","PI","bandeira","nao_encontrado","","","",0
"2210953","Tamboril do Piauí","PI","brasao","nao_encontrado","","","",0
"2210953","Tamboril do Piauí","PI","bandeira","nao_encontrado","","","",0
"2210979","Tanque do Piauí","PI","brasao","nao_encontrado","","","",0
"2210979","Tanque do Piauí","PI","bandeira","nao_encontrado","","","",0
"2211209","Uruçuí","PI","brasao","nao_encontrado","","","",0
"2211209","Uruçuí","PI","bandeira","nao_encontrado","","","",0
"2211308","Valença do Piauí","PI","bandeira","nao_encontrado","","","",0
"2211357","Várzea Branca","PI","brasao","nao_encontrado","","","",0
"2211357","Várzea Branca","PI","bandeira","nao_encontrado","","","",0
"2211407","Várzea Grande","PI","brasao","nao_encontrado","","","",0
"2211407","Várzea Grande","PI","bandeira","nao_encontrado","","","",0
"2211605","Vila Nova do Piauí","PI","brasao","nao_encontrado","","","",0
"2211605","Vila Nova do Piauí","PI","bandeira","nao_encontrado","","","",0
"2211704","Wall Ferraz","PI","brasao","nao_encontrado","","","",0
"2211704","Wall Ferraz","PI","bandeira","nao_encontrado","","","",0
"2300150","Acarape","CE","bandeira","nao_encontrado","","","",0
"2300408","Aiuaba","CE","brasao","nao_encontrado","","","",0
"2300606","Altaneira","CE","brasao","nao_encontrado","","","",0
"2300606","Altaneira","CE","bandeira","nao_encontrado","","","",0
"2300804","Antonina do Norte","CE","brasao","nao_encontrado","","","",0
"2300804","Antonina do Norte","CE","bandeira","nao_encontrado","","","",0
"2301208","Aracoiaba","CE","bandeira","nao_encontrado","","","",0
"2301307","Araripe","CE","brasao","nao_encontrado","","","",0
"2301604","Assaré","CE","brasao","nao_encontrado","","","",0
"2301604","Assaré","CE","bandeira","nao_encontrado","","","",0
"2301703","Aurora","CE","brasao","nao_encontrado","","","",0
"2301802","Baixio","CE","brasao","nao_encontrado","","","",0
"2302057","Barroquinha","CE","brasao","nao_encontrado","","","",0
"2302057","Barroquinha","CE","bandeira","nao_encontrado","","","",0
"2302305","Bela Cruz","CE","bandeira","rejeitado","File:BANDEIRA de BELA CRUZ.jpg","https://commons.wikimedia.org/wiki/File:BANDEIRA_de_BELA_CRUZ.jpg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2303006","Caridade","CE","brasao","nao_encontrado","","","",0
"2303006","Caridade","CE","bandeira","nao_encontrado","","","",0
"2303931","Choró","CE","brasao","nao_encontrado","","","",0
"2303931","Choró","CE","bandeira","nao_encontrado","","","",0
"2303956","Chorozinho","CE","brasao","nao_encontrado","","","",0
"2303956","Chorozinho","CE","bandeira","nao_encontrado","","","",0
"2304285","Eusébio","CE","brasao","nao_encontrado","","","",0
"2304285","Eusébio","CE","bandeira","nao_encontrado","","","",0
"2304400","Fortaleza","CE","bandeira","rejeitado","File:Bandeira de Fortaleza.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Fortaleza.svg","Validação automática de segurança: SVG contém conteúdo ativo ou recurso externo",0
"2304608","General Sampaio","CE","brasao","nao_encontrado","","","",0
"2304954","Guaiúba","CE","brasao","nao_encontrado","","","",0
"2305100","Guaramiranga","CE","brasao","nao_encontrado","","","",0
"2305100","Guaramiranga","CE","bandeira","nao_encontrado","","","",0
"2305209","Hidrolândia","CE","bandeira","nao_encontrado","","","",0
"2305308","Ibiapina","CE","bandeira","rejeitado","File:Bandeira de Ibiapina.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Ibiapina.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2305332","Ibicuitinga","CE","brasao","nao_encontrado","","","",0
"2305332","Ibicuitinga","CE","bandeira","nao_encontrado","","","",0
"2305654","Ipaporanga","CE","brasao","nao_encontrado","","","",0
"2305654","Ipaporanga","CE","bandeira","nao_encontrado","","","",0
"2305803","Ipu","CE","brasao","nao_encontrado","","","",0
"2306009","Iracema","CE","brasao","nao_encontrado","","","",0
"2306009","Iracema","CE","bandeira","nao_encontrado","","","",0
"2306108","Irauçuba","CE","bandeira","nao_encontrado","","","",0
"2306553","Itarema","CE","brasao","nao_encontrado","","","",0
"2306900","Jaguaribe","CE","brasao","nao_encontrado","","","",0
"2307007","Jaguaruana","CE","bandeira","nao_encontrado","","","",0
"2307205","Jati","CE","brasao","nao_encontrado","","","",0
"2308351","Milhã","CE","bandeira","nao_encontrado","","","",0
"2309201","Nova Olinda","CE","brasao","nao_encontrado","","","",0
"2309201","Nova Olinda","CE","bandeira","nao_encontrado","","","",0
"2309409","Novo Oriente","CE","brasao","nao_encontrado","","","",0
"2310506","Pedra Branca","CE","bandeira","nao_encontrado","","","",0
"2310902","Piquet Carneiro","CE","brasao","nao_encontrado","","","",0
"2310951","Pires Ferreira","CE","brasao","nao_encontrado","","","",0
"2311207","Potengi","CE","brasao","nao_encontrado","","","",0
"2311207","Potengi","CE","bandeira","nao_encontrado","","","",0
"2311231","Potiretama","CE","brasao","nao_encontrado","","","",0
"2311405","Quixeramobim","CE","bandeira","nao_encontrado","","","",0
"2311504","Quixeré","CE","brasao","nao_encontrado","","","",0
"2311959","Salitre","CE","brasao","nao_encontrado","","","",0
"2311959","Salitre","CE","bandeira","nao_encontrado","","","",0
"2312106","Santana do Cariri","CE","brasao","nao_encontrado","","","",0
"2313559","Tururu","CE","brasao","nao_encontrado","","","",0
"2313609","Ubajara","CE","brasao","nao_encontrado","","","",0
"2313708","Umari","CE","brasao","nao_encontrado","","","",0
"2313708","Umari","CE","bandeira","nao_encontrado","","","",0
"2313757","Umirim","CE","brasao","nao_encontrado","","","",0
"2408409","Olho d'Água do Borges","RN","brasao","nao_encontrado","","","",0
"2411809","São Fernando","RN","brasao","nao_encontrado","","","",0
"2411809","São Fernando","RN","bandeira","nao_encontrado","","","",0
"2501351","Assunção","PB","brasao","nao_encontrado","","","",0
"2501708","Barra de São Miguel","PB","brasao","nao_encontrado","","","",0
"2501708","Barra de São Miguel","PB","bandeira","nao_encontrado","","","",0
"2502409","Bonito de Santa Fé","PB","brasao","nao_encontrado","","","",0
"2503407","Cacimba de Areia","PB","brasao","nao_encontrado","","","",0
"2504850","Coxixola","PB","bandeira","nao_encontrado","","","",0
"2505279","Curral de Cima","PB","brasao","nao_encontrado","","","",0
"2505303","Curral Velho","PB","bandeira","nao_encontrado","","","",0
"2505808","Duas Estradas","PB","bandeira","rejeitado","File:Bandeira de Duas Estradas.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Duas_Estradas.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2506301","Guarabira","PB","bandeira","rejeitado","File:Bandeiraguarabira.svg","https://commons.wikimedia.org/wiki/File:Bandeiraguarabira.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2508307","Lagoa Seca","PB","bandeira","rejeitado","File:Bandeira lagoa seca.svg","https://commons.wikimedia.org/wiki/File:Bandeira_lagoa_seca.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2510006","Nazarezinho","PB","bandeira","nao_encontrado","","","",0
"2510600","Ouro Velho","PB","brasao","nao_encontrado","","","",0
"2511004","Pedra Branca","PB","brasao","nao_encontrado","","","",0
"2511004","Pedra Branca","PB","bandeira","nao_encontrado","","","",0
"2512200","Prata","PB","brasao","rejeitado","File:Brasão do Município de Prata, Paraíba.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_do_Munic%C3%ADpio_de_Prata,_Para%C3%ADba.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2512200","Prata","PB","bandeira","rejeitado","File:Bandeira do Município de Prata, Paraíba.svg","https://commons.wikimedia.org/wiki/File:Bandeira_do_Munic%C3%ADpio_de_Prata,_Para%C3%ADba.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2513943","São Domingos do Cariri","PB","bandeira","nao_encontrado","","","",0
"2514305","São José de Caiana","PB","brasao","nao_encontrado","","","",0
"2514305","São José de Caiana","PB","bandeira","nao_encontrado","","","",0
"2514453","São José dos Ramos","PB","bandeira","nao_encontrado","","","",0
"2514503","São José de Piranhas","PB","bandeira","nao_encontrado","","","",0
"2515708","Serra Grande","PB","bandeira","nao_encontrado","","","",0
"2516300","Sumé","PB","bandeira","rejeitado","File:Bandeira Oficial da cidade de Sumé-PB.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Oficial_da_cidade_de_Sum%C3%A9-PB.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2517209","Vieirópolis","PB","bandeira","nao_encontrado","","","",0
"2600104","Afogados da Ingazeira","PE","bandeira","rejeitado","File:Bandeira de Afogados da Ingazeira, PE.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Afogados_da_Ingazeira,_PE.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2601409","Barreiros","PE","bandeira","rejeitado","File:Bandeira de Barreiros.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Barreiros.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2601508","Belém de Maria","PE","bandeira","rejeitado","File:Bandeira de Belem de Maria.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Belem_de_Maria.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2601706","Belo Jardim","PE","bandeira","rejeitado","File:Bandeira de Belo Jardim.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Belo_Jardim.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2601805","Betânia","PE","brasao","rejeitado","File:Brasao Betania.svg","https://commons.wikimedia.org/wiki/File:Brasao_Betania.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2601805","Betânia","PE","bandeira","rejeitado","File:Bandeira Betania.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Betania.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2601904","Bezerros","PE","bandeira","rejeitado","File:Bandeira de Bezerros.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Bezerros.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2602308","Bonito","PE","brasao","rejeitado","File:Brasao Bonito.svg","https://commons.wikimedia.org/wiki/File:Brasao_Bonito.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2602308","Bonito","PE","bandeira","rejeitado","File:Bandeira Bonito PE.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Bonito_PE.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2602407","Brejão","PE","brasao","rejeitado","File:Brasao brejao.svg","https://commons.wikimedia.org/wiki/File:Brasao_brejao.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2602407","Brejão","PE","bandeira","rejeitado","File:Bandeira brejao.svg","https://commons.wikimedia.org/wiki/File:Bandeira_brejao.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2602506","Brejinho","PE","bandeira","rejeitado","File:Bandeira Brejinho-PE montagem.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Brejinho-PE_montagem.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2602704","Buenos Aires","PE","brasao","rejeitado","File:Brasão de Buenos Aires, PE.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Buenos_Aires,_PE.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2602704","Buenos Aires","PE","bandeira","rejeitado","File:Bandeira de Buenos Aires, PE.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Buenos_Aires,_PE.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2603454","Camaragibe","PE","brasao","nao_encontrado","","","",0
"2604155","Casinhas","PE","bandeira","rejeitado","File:Bandeira Casinhas PE.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Casinhas_PE.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2604304","Cedro","PE","brasao","nao_encontrado","","","",0
"2604502","Chã Grande","PE","brasao","nao_encontrado","","","",0
"2605103","Custódia","PE","brasao","nao_encontrado","File:Brasão de Custódia, PE.jpg","","",0
"2605459","Fernando de Noronha","PE","brasao","rejeitado","File:Coat of Arms of Fernando de Noronha.svg","https://commons.wikimedia.org/wiki/File:Coat_of_Arms_of_Fernando_de_Noronha.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2605459","Fernando de Noronha","PE","bandeira","rejeitado","File:Flag of Fernando de Noronha.svg","https://commons.wikimedia.org/wiki/File:Flag_of_Fernando_de_Noronha.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2606903","Iguaracy","PE","brasao","nao_encontrado","","","",0
"2607505","Itaíba","PE","brasao","nao_encontrado","","","",0
"2607653","Itambé","PE","bandeira","rejeitado","File:Bandeira Oficial Itambé-PE.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Oficial_Itamb%C3%A9-PE.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2607703","Itapetim","PE","brasao","rejeitado","File:Brasão de Itapetim,Pernambuco.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Itapetim,Pernambuco.svg","Validação automática de segurança: Formato de imagem não permitido",0
"2607703","Itapetim","PE","bandeira","rejeitado","File:Bandeira de Itapetim PE 2014.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Itapetim_PE_2014.svg","Validação automática de segurança: Formato de imagem não permitido",0
"2608008","Jataúba","PE","brasao","nao_encontrado","","","",0
"2608008","Jataúba","PE","bandeira","nao_encontrado","","","",0
"2608107","João Alfredo","PE","brasao","nao_encontrado","","","",0
"2608206","Joaquim Nabuco","PE","brasao","nao_encontrado","","","",0
"2608305","Jupi","PE","bandeira","rejeitado","File:Bandeiramunjupi.svg","https://commons.wikimedia.org/wiki/File:Bandeiramunjupi.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2608404","Jurema","PE","brasao","nao_encontrado","","","",0
"2609006","Macaparana","PE","brasao","nao_encontrado","","","",0
"2609154","Manari","PE","brasao","nao_encontrado","","","",0
"2609204","Maraial","PE","brasao","nao_encontrado","","","",0
"2610301","Paranatama","PE","brasao","nao_encontrado","","","",0
"2610806","Pedra","PE","brasao","nao_encontrado","","","",0
"2611705","Riacho das Almas","PE","brasao","nao_encontrado","","","",0
"2611903","Rio Formoso","PE","brasao","nao_encontrado","","","",0
"2612109","Salgadinho","PE","brasao","nao_encontrado","","","",0
"2612455","Santa Cruz","PE","brasao","nao_encontrado","","","",0
"2612554","Santa Filomena","PE","brasao","nao_encontrado","","","",0
"2612901","São Benedito do Sul","PE","brasao","nao_encontrado","","","",0
"2613107","São Caitano","PE","brasao","nao_encontrado","","","",0
"2613107","São Caitano","PE","bandeira","nao_encontrado","","","",0
"2614006","Serrita","PE","brasao","nao_encontrado","","","",0
"2614303","Moreilândia","PE","brasao","nao_encontrado","","","",0
"2615201","Terra Nova","PE","brasao","nao_encontrado","","","",0
"2615300","Timbaúba","PE","brasao","licenca_pendente","File:Bandeira de Timbaúba PE.jpg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Timba%C3%BAba_PE.jpg","",0
"2615300","Timbaúba","PE","bandeira","licenca_pendente","File:Bandeira de Timbaúba PE.jpg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Timba%C3%BAba_PE.jpg","",0
"2615409","Toritama","PE","brasao","nao_encontrado","","","",0
"2615607","Trindade","PE","brasao","nao_encontrado","","","",0
"2700409","Atalaia","AL","brasao","licenca_pendente","File:Brasão de Atalaia AL.jpg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Atalaia_AL.jpg","",0
"2701001","Boca da Mata","AL","brasao","nao_encontrado","","","",0
"2701100","Branquinha","AL","brasao","rejeitado","File:Brasão de Branquinha Alagoas.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Branquinha_Alagoas.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2701100","Branquinha","AL","bandeira","rejeitado","File:Bandeira de Branquinha Alagoas.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Branquinha_Alagoas.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2701506","Campo Grande","AL","brasao","nao_encontrado","","","",0
"2701605","Canapi","AL","brasao","nao_encontrado","","","",0
"2702553","Estrela de Alagoas","AL","brasao","nao_encontrado","","","",0
"2702603","Feira Grande","AL","brasao","nao_encontrado","","","",0
"2702702","Feliz Deserto","AL","brasao","nao_encontrado","","","",0
"2703106","Igaci","AL","bandeira","nao_encontrado","","","",0
"2703205","Igreja Nova","AL","brasao","nao_encontrado","","","",0
"2703403","Jacaré dos Homens","AL","brasao","nao_encontrado","","","",0
"2703809","Joaquim Gomes","AL","brasao","nao_encontrado","","","",0
"2703908","Jundiá","AL","brasao","nao_encontrado","","","",0
"2704005","Junqueiro","AL","brasao","nao_encontrado","","","",0
"2704203","Limoeiro de Anadia","AL","bandeira","rejeitado","File:Bandeira de Limoeiro de Anadia.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Limoeiro_de_Anadia.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2704401","Major Isidoro","AL","brasao","nao_encontrado","","","",0
"2704401","Major Isidoro","AL","bandeira","nao_encontrado","","","",0
"2704609","Maravilha","AL","brasao","nao_encontrado","","","",0
"2704807","Maribondo","AL","brasao","nao_encontrado","","","",0
"2704807","Maribondo","AL","bandeira","nao_encontrado","","","",0
"2704906","Mar Vermelho","AL","brasao","nao_encontrado","","","",0
"2705002","Mata Grande","AL","brasao","nao_encontrado","","","",0
"2705200","Messias","AL","brasao","nao_encontrado","","","",0
"2705200","Messias","AL","bandeira","nao_encontrado","","","",0
"2705408","Monteirópolis","AL","brasao","nao_encontrado","","","",0
"2705408","Monteirópolis","AL","bandeira","nao_encontrado","","","",0
"2705804","Olho d'Água do Casado","AL","brasao","nao_encontrado","","","",0
"2705804","Olho d'Água do Casado","AL","bandeira","nao_encontrado","","","",0
"2706208","Palestina","AL","brasao","rejeitado","File:Brasão de Palestina Alagoas.svg","https://commons.wikimedia.org/wiki/File:Bras%C3%A3o_de_Palestina_Alagoas.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2706208","Palestina","AL","bandeira","rejeitado","File:Bandeira de Palestina Alagoas.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Palestina_Alagoas.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2706422","Pariconha","AL","brasao","nao_encontrado","","","",0
"2706422","Pariconha","AL","bandeira","nao_encontrado","","","",0
"2706505","Passo de Camaragibe","AL","brasao","nao_encontrado","","","",0
"2706505","Passo de Camaragibe","AL","bandeira","nao_encontrado","","","",0
"2706604","Paulo Jacinto","AL","brasao","rejeitado","File:Paulo Jacinto (AL).tif","https://commons.wikimedia.org/wiki/File:Paulo_Jacinto_(AL).tif","Validação automática de segurança: Formato de imagem não permitido",0
"2706604","Paulo Jacinto","AL","bandeira","rejeitado","File:Paulo Jacinto (AL).tif","https://commons.wikimedia.org/wiki/File:Paulo_Jacinto_(AL).tif","Validação automática de segurança: Formato de imagem não permitido",0
"2706901","Pilar","AL","brasao","nao_encontrado","","","",0
"2707008","Pindoba","AL","brasao","nao_encontrado","","","",0
"2707008","Pindoba","AL","bandeira","nao_encontrado","","","",0
"2707305","Porto Calvo","AL","brasao","nao_encontrado","","","",0
"2707701","Rio Largo","AL","brasao","nao_encontrado","","","",0
"2707800","Roteiro","AL","brasao","nao_encontrado","","","",0
"2708204","São Brás","AL","brasao","nao_encontrado","","","",0
"2708402","São José da Tapera","AL","brasao","nao_encontrado","","","",0
"2708709","São Miguel dos Milagres","AL","brasao","nao_encontrado","","","",0
"2708808","São Sebastião","AL","brasao","nao_encontrado","","","",0
"2709004","Tanque d'Arca","AL","brasao","nao_encontrado","","","",0
"2800100","Amparo do São Francisco","SE","bandeira","nao_encontrado","","","",0
"2800308","Aracaju","SE","bandeira","rejeitado","File:Bandeira de Aracaju.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Aracaju.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2800506","Areia Branca","SE","bandeira","nao_encontrado","","","",0
"2801207","Canindé de São Francisco","SE","bandeira","nao_encontrado","","","",0
"2802205","Feira Nova","SE","bandeira","nao_encontrado","","","",0
"2802502","General Maynard","SE","bandeira","nao_encontrado","","","",0
"2802601","Graccho Cardoso","SE","bandeira","nao_encontrado","","","",0
"2802809","Indiaroba","SE","bandeira","nao_encontrado","","","",0
"2803807","Malhada dos Bois","SE","bandeira","nao_encontrado","","","",0
"2804102","Moita Bonita","SE","bandeira","nao_encontrado","","","",0
"2804201","Monte Alegre de Sergipe","SE","brasao","nao_encontrado","","","",0
"2804409","Neópolis","SE","bandeira","nao_encontrado","","","",0
"2804706","Nossa Senhora de Lourdes","SE","bandeira","nao_encontrado","","","",0
"2805000","Pedra Mole","SE","brasao","nao_encontrado","File:Brasão Pedra Mole.jpg","","",0
"2805000","Pedra Mole","SE","bandeira","nao_encontrado","File:Bandeira Pedra Mole.jpg","","",0
"2806008","Ribeirópolis","SE","brasao","nao_encontrado","","","",0
"2806404","Santana do São Francisco","SE","bandeira","nao_encontrado","","","",0
"2807402","Tobias Barreto","SE","brasao","nao_encontrado","","","",0
"2900405","Água Fria","BA","brasao","nao_encontrado","","","",0
"2901007","Amargosa","BA","brasao","nao_encontrado","","","",0
"2901155","América Dourada","BA","bandeira","nao_encontrado","","","",0
"2901304","Andaraí","BA","bandeira","rejeitado","File:Bandeira de Andarai.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Andarai.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2902302","Aratuípe","BA","bandeira","nao_encontrado","","","",0
"2904852","Cabaceiras do Paraguaçu","BA","brasao","nao_encontrado","File:Brasão Cabaceiras do Paraguaçu BA.jpg","","",0
"2904852","Cabaceiras do Paraguaçu","BA","bandeira","nao_encontrado","File:Bandeira Cabaceiras do Paraguaçu BA.jpg","","",0
"2905107","Caém","BA","bandeira","rejeitado","File:Bandeira de Caém.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Ca%C3%A9m.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2905156","Caetanos","BA","brasao","nao_encontrado","","","",0
"2906105","Canápolis","BA","brasao","nao_encontrado","","","",0
"2907004","Cardeal da Silva","BA","brasao","nao_encontrado","","","",0
"2908804","Contendas do Sincorá","BA","brasao","nao_encontrado","","","",0
"2909406","Cotegipe","BA","brasao","nao_encontrado","","","",0
"2910305","Elísio Medrado","BA","bandeira","nao_encontrado","","","",0
"2911907","Iaçu","BA","brasao","nao_encontrado","","","",0
"2912707","Ibirapitanga","BA","brasao","nao_encontrado","","","",0
"2913457","Igrapiúna","BA","bandeira","nao_encontrado","","","",0
"2914802","Itabuna","BA","brasao","rejeitado","File:BrasaoItabuna.svg","https://commons.wikimedia.org/wiki/File:BrasaoItabuna.svg","Validação automática de segurança: Imagem recusada pelo processador: Input buffer has corrupt header: glib: XML parse error: error code=201 (3) in (null):282:59: Namespace prefix sodipodi for nodetypes on path is not defined",0
"2914901","Itacaré","BA","brasao","licenca_pendente","File:Brazaoibirapua.jpg","https://commons.wikimedia.org/wiki/File:Brazaoibirapua.jpg","",0
"2914901","Itacaré","BA","bandeira","nao_encontrado","","","",0
"2915205","Itagibá","BA","bandeira","rejeitado","File:Bandeira de Itagibá.svg","https://commons.wikimedia.org/wiki/File:Bandeira_de_Itagib%C3%A1.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2915353","Itaguaçu da Bahia","BA","brasao","nao_encontrado","","","",0
"2915908","Itanagra","BA","bandeira","rejeitado","File:Bandeira Itanagra - BA.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Itanagra_-_BA.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
"2916708","Itaquara","BA","bandeira","nao_encontrado","","","",0
"2916906","Itiruçu","BA","brasao","nao_encontrado","","","",0
"2917003","Itiúba","BA","brasao","nao_encontrado","","","",0
"2917300","Ituberá","BA","bandeira","nao_encontrado","","","",0
"2917904","Jandaíra","BA","brasao","nao_encontrado","","","",0
"2919058","Lajedo do Tabocal","BA","brasao","nao_encontrado","","","",0
"2919603","Macajuba","BA","brasao","nao_encontrado","","","",0
"2920007","Maiquinique","BA","brasao","nao_encontrado","File:Brasão Maiquinique.jpg","","",0
"2920304","Malhada de Pedras","BA","bandeira","nao_encontrado","","","",0
"2921203","Miguel Calmon","BA","brasao","nao_encontrado","","","",0
"2922250","Muquém do São Francisco","BA","brasao","nao_encontrado","","","",0
"2924900","Planaltino","BA","bandeira","rejeitado","File:Bandeira Planaltino - BA.svg","https://commons.wikimedia.org/wiki/File:Bandeira_Planaltino_-_BA.svg","Validação automática de segurança: Imagem recusada pelo processador: Input image exceeds pixel limit",0
